GPU  Binding: Process 0 [(p,q)=(0,0)] GPU: 0, pciBusID c1 
Local matrix size = 15.4115 GBs
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || Panel Copy(s) | pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |               |            |            |            |           |              |             |               
  7.8% | 000009984 |    0.1250213  | 1.742e+04| 2.140e+04| 2.238e+04|   4.534e-03   |  8.868e-02 |  1.171e-02 |  0.000e+00 | 1.676e-02 |   1.299e-02  |  8.584e+04  |    6.584e+04   
  8.1% | 000010368 |    0.1231276  | 1.711e+04| 2.137e+04| 2.251e+04|   4.479e-03   |  8.836e-02 |  1.183e-02 |  0.000e+00 | 1.480e-02 |   1.342e-02  |  8.659e+04  |    6.639e+04   
  8.4% | 000010752 |    0.1211942  | 1.651e+04| 2.128e+04| 2.246e+04|   4.616e-03   |  8.699e-02 |  1.073e-02 |  0.000e+00 | 1.500e-02 |   1.252e-02  |  8.740e+04  |    6.691e+04   
  8.7% | 000011136 |    0.1227840  | 1.763e+04| 2.138e+04| 2.252e+04|   4.572e-03   |  8.741e-02 |  1.114e-02 |  0.000e+00 | 1.691e-02 |   1.182e-02  |  8.570e+04  |    6.738e+04   
  9.0% | 000011520 |    0.1216343  | 1.744e+04| 2.142e+04| 2.253e+04|   4.608e-03   |  8.786e-02 |  1.132e-02 |  0.000e+00 | 1.483e-02 |   1.218e-02  |  8.595e+04  |    6.782e+04   
  9.3% | 000011904 |    0.1198038  | 1.674e+04| 2.127e+04| 2.254e+04|   4.632e-03   |  8.659e-02 |  1.069e-02 |  0.000e+00 | 1.465e-02 |   1.178e-02  |  8.669e+04  |    6.826e+04   
  9.6% | 000012288 |    0.1210832  | 1.659e+04| 2.117e+04| 2.263e+04|   4.540e-03   |  8.690e-02 |  1.098e-02 |  0.000e+00 | 1.540e-02 |   1.209e-02  |  8.521e+04  |    6.864e+04   
  9.9% | 000012672 |    0.1197851  | 1.628e+04| 2.116e+04| 2.273e+04|   4.454e-03   |  8.639e-02 |  1.192e-02 |  0.000e+00 | 1.525e-02 |   1.143e-02  |  8.556e+04  |    6.901e+04   
 10.2% | 000013056 |    0.1188096  | 1.717e+04| 2.138e+04| 2.270e+04|   4.520e-03   |  8.608e-02 |  1.178e-02 |  0.000e+00 | 1.587e-02 |   1.028e-02  |  8.569e+04  |    6.937e+04   
 10.5% | 000013440 |    0.1182553  | 1.695e+04| 2.138e+04| 2.277e+04|   4.430e-03   |  8.599e-02 |  1.166e-02 |  0.000e+00 | 1.480e-02 |   1.096e-02  |  8.552e+04  |    6.971e+04   
