GPU  Binding: Process 0 [(p,q)=(0,0)] GPU: 0, pciBusID c1 
Local matrix size = 15.4115 GBs
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || Panel Copy(s) | pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |               |            |            |            |           |              |             |               
  7.8% | 000009984 |    0.1245466  | 1.655e+04| 2.073e+04| 2.189e+04|   4.623e-03   |  8.854e-02 |  1.175e-02 |  0.000e+00 | 1.567e-02 |   1.369e-02  |  8.616e+04  |    7.527e+04   
  8.1% | 000010368 |    0.1239663  | 1.656e+04| 2.074e+04| 2.193e+04|   4.619e-03   |  8.862e-02 |  1.193e-02 |  0.000e+00 | 1.504e-02 |   1.362e-02  |  8.600e+04  |    7.559e+04   
  8.4% | 000010752 |    0.1225806  | 1.661e+04| 2.081e+04| 2.187e+04|   4.608e-03   |  8.771e-02 |  1.132e-02 |  0.000e+00 | 1.518e-02 |   1.303e-02  |  8.641e+04  |    7.590e+04   
  8.7% | 000011136 |    0.1232464  | 1.699e+04| 2.081e+04| 2.192e+04|   4.551e-03   |  8.809e-02 |  1.147e-02 |  0.000e+00 | 1.551e-02 |   1.310e-02  |  8.538e+04  |    7.617e+04   
  9.0% | 000011520 |    0.1210389  | 1.645e+04| 2.076e+04| 2.198e+04|   4.622e-03   |  8.751e-02 |  1.139e-02 |  0.000e+00 | 1.405e-02 |   1.281e-02  |  8.637e+04  |    7.644e+04   
  9.3% | 000011904 |    0.1204501  | 1.610e+04| 2.070e+04| 2.196e+04|   4.513e-03   |  8.717e-02 |  1.098e-02 |  0.000e+00 | 1.463e-02 |   1.215e-02  |  8.622e+04  |    7.669e+04   
  9.6% | 000012288 |    0.1220172  | 1.631e+04| 2.065e+04| 2.198e+04|   4.489e-03   |  8.734e-02 |  1.085e-02 |  0.000e+00 | 1.609e-02 |   1.200e-02  |  8.455e+04  |    7.689e+04   
  9.9% | 000012672 |    0.1214112  | 1.636e+04| 2.073e+04| 2.211e+04|   4.462e-03   |  8.770e-02 |  1.213e-02 |  0.000e+00 | 1.485e-02 |   1.207e-02  |  8.441e+04  |    7.708e+04   
 10.2% | 000013056 |    0.1199610  | 1.621e+04| 2.079e+04| 2.219e+04|   4.414e-03   |  8.695e-02 |  1.195e-02 |  0.000e+00 | 1.531e-02 |   1.126e-02  |  8.487e+04  |    7.727e+04   
 10.5% | 000013440 |    0.1188126  | 1.646e+04| 2.086e+04| 2.212e+04|   4.363e-03   |  8.612e-02 |  1.161e-02 |  0.000e+00 | 1.524e-02 |   1.105e-02  |  8.512e+04  |    7.745e+04   
 10.8% | 000013824 |    0.1178137  | 1.635e+04| 2.078e+04| 2.214e+04|   4.453e-03   |  8.571e-02 |  1.104e-02 |  0.000e+00 | 1.504e-02 |   1.055e-02  |  8.527e+04  |    7.763e+04   
 11.1% | 000014208 |    0.1177163  | 1.671e+04| 2.084e+04| 2.226e+04|   4.510e-03   |  8.501e-02 |  1.127e-02 |  0.000e+00 | 1.537e-02 |   1.082e-02  |  8.476e+04  |    7.778e+04   
 11.4% | 000014592 |    0.1158734  | 1.697e+04| 2.078e+04| 2.205e+04|   4.513e-03   |  8.504e-02 |  1.148e-02 |  0.000e+00 | 1.381e-02 |   1.043e-02  |  8.553e+04  |    7.795e+04   
 11.7% | 000014976 |    0.1150643  | 1.598e+04| 2.071e+04| 2.226e+04|   4.446e-03   |  8.432e-02 |  1.060e-02 |  0.000e+00 | 1.320e-02 |   1.113e-02  |  8.555e+04  |    7.810e+04   
 12.0% | 000015360 |    0.1162595  | 1.619e+04| 2.072e+04| 2.223e+04|   4.451e-03   |  8.463e-02 |  1.091e-02 |  0.000e+00 | 1.519e-02 |   9.903e-03  |  8.410e+04  |    7.823e+04   
 12.3% | 000015744 |    0.1151782  | 1.733e+04| 2.077e+04| 2.230e+04|   4.444e-03   |  8.445e-02 |  1.215e-02 |  0.000e+00 | 1.432e-02 |   9.743e-03  |  8.431e+04  |    7.835e+04   
